week,state,district,risk_category,severity_score,severity_trend,dominant_signal,signal_contribution,enrol_total,demo_total,bio_total,enrol_age_0_5,enrol_age_5_17,enrol_age_18_plus,demo_age_5_17,demo_age_18_plus,bio_age_5_17,bio_age_18_plus,is_anomaly,data_quality_flag,data_completeness
2025-11-04/2025-11-10,UTTAR PRADESH,SANT KABEER NAGAR,Emerging_Risk,79.35035270924388,accelerating_up,Enrolment,Enrolment (35%),553,3915,2947,254,287,12,328,3587,1797,1150,False,complete,100.0
2025-11-11/2025-11-17,UTTAR PRADESH,SANT KABEER NAGAR,Watchlist,78.98903090532241,stable,Demographic,Demographic (34%),551,3324,3344,252,294,5,262,3062,2011,1333,False,complete,100.0
2025-11-18/2025-11-24,UTTAR PRADESH,SANT KABEER NAGAR,Watchlist,74.28727296040257,declining,Enrolment,Enrolment (35%),272,799,886,142,129,1,67,732,516,370,False,complete,100.0
2025-11-25/2025-12-01,UTTAR PRADESH,SANT KABEER NAGAR,Emerging_Risk,80.56201038029728,accelerating_up,Demographic,Demographic (35%),72,3975,1991,33,37,2,242,3733,1325,666,False,complete,100.0
2025-12-02/2025-12-08,UTTAR PRADESH,SANT KABEER NAGAR,Watchlist,69.84095723039098,accelerating_down,Biometric,Biometric (39%),0,4033,4359,0,0,0,318,3715,2525,1834,False,partial,66.66666666666666
2025-12-09/2025-12-15,UTTAR PRADESH,SANT KABEER NAGAR,Emerging_Risk,80.51684056931329,accelerating_up,Enrolment,Enrolment (34%),233,3999,3501,104,129,0,325,3674,1863,1638,False,complete,100.0
2025-12-16/2025-12-22,UTTAR PRADESH,SANT KABEER NAGAR,Watchlist,76.0910236990433,declining,Demographic,Demographic (36%),169,2523,1787,168,1,0,220,2303,1051,736,False,complete,100.0
2025-12-23/2025-12-29,UTTAR PRADESH,SANT KABEER NAGAR,Watchlist,75.24149367243986,stable,Demographic,Demographic (36%),399,3584,2707,206,192,1,328,3256,1278,1429,False,complete,100.0
2025-12-30/2026-01-05,UTTAR PRADESH,SANT KABEER NAGAR,Watchlist,60.565534321527,accelerating_down,Enrolment,Enrolment (45%),246,0,0,63,178,5,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,75.43659710379634,insufficient_data,Biometric,Biometric (40%),0,24694,22653,0,0,0,1556,23138,17895,4758,True,partial,66.66666666666666
2025-04-01/2025-04-07,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,71.83617109588832,declining,Enrolment,Enrolment (45%),2317,0,17419,1402,852,63,0,0,12773,4646,False,partial,66.66666666666666
2025-04-29/2025-05-05,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,71.06201795675923,stable,Enrolment,Enrolment (45%),2312,0,15461,1274,987,51,0,0,11887,3574,False,partial,66.66666666666666
2025-05-27/2025-06-02,UTTAR PRADESH,SHAHJAHANPUR,Critical,90.72282545343433,accelerating_up,Demographic,Demographic (36%),1709,20704,12282,736,918,55,1044,19660,8689,3593,True,complete,100.0
2025-07-01/2025-07-07,UTTAR PRADESH,SHAHJAHANPUR,Critical,94.04981042654913,rising,Enrolment,Enrolment (35%),7925,12439,22590,4039,3765,121,1196,11243,16575,6015,True,complete,100.0
2025-08-26/2025-09-01,UTTAR PRADESH,SHAHJAHANPUR,Critical,90.11239556330369,declining,Demographic,Demographic (34%),194,1277,774,88,103,3,232,1045,597,177,False,complete,100.0
2025-09-02/2025-09-08,UTTAR PRADESH,SHAHJAHANPUR,Critical,92.72238868703823,stable,Demographic,Demographic (34%),1288,9391,3672,663,609,16,1730,7661,2755,917,False,complete,100.0
2025-09-09/2025-09-15,UTTAR PRADESH,SHAHJAHANPUR,Critical,91.71237523561939,stable,Demographic,Demographic (34%),1171,8592,5339,648,503,20,1306,7286,4349,990,False,complete,100.0
2025-09-16/2025-09-22,UTTAR PRADESH,SHAHJAHANPUR,Critical,91.94468468636236,stable,Demographic,Demographic (35%),706,6818,6348,354,344,8,891,5927,5470,878,False,complete,100.0
2025-09-23/2025-09-29,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,62.70232345239153,accelerating_down,Enrolment,Enrolment (47%),512,0,0,184,319,9,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,UTTAR PRADESH,SHAHJAHANPUR,Stable,58.16323953727419,declining,Enrolment,Enrolment (42%),4,0,0,0,3,1,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,UTTAR PRADESH,SHAHJAHANPUR,Emerging_Risk,85.1910357898306,accelerating_up,Demographic,Demographic (35%),172,498,4,104,66,2,28,470,1,3,False,complete,100.0
2025-10-14/2025-10-20,UTTAR PRADESH,SHAHJAHANPUR,Critical,90.67474295741621,rising,Biometric,Biometric (34%),841,3733,4321,384,447,10,390,3343,3439,882,False,complete,100.0
2025-10-21/2025-10-27,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,86.53397216393631,declining,Demographic,Demographic (35%),279,4075,2681,149,119,11,405,3670,1990,691,False,complete,100.0
2025-10-28/2025-11-03,UTTAR PRADESH,SHAHJAHANPUR,Critical,92.25516814912098,accelerating_up,Demographic,Demographic (34%),959,8328,6947,477,463,19,685,7643,5177,1770,False,complete,100.0
2025-11-04/2025-11-10,UTTAR PRADESH,SHAHJAHANPUR,Critical,90.11928380797468,stable,Enrolment,Enrolment (34%),873,6864,5094,503,352,18,607,6257,3711,1383,False,complete,100.0
2025-11-11/2025-11-17,UTTAR PRADESH,SHAHJAHANPUR,Critical,92.14476181019808,stable,Biometric,Biometric (34%),921,6892,6456,475,431,15,535,6357,4705,1751,False,complete,100.0
2025-11-18/2025-11-24,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,89.31979501195609,stable,Enrolment,Enrolment (34%),452,1791,1530,303,142,7,112,1679,1082,448,False,complete,100.0
2025-11-25/2025-12-01,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,89.8180441174789,stable,Biometric,Biometric (34%),111,5832,2733,59,51,1,395,5437,2051,682,False,complete,100.0
2025-12-02/2025-12-08,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,77.9679123448989,accelerating_down,Demographic,Demographic (40%),0,9012,5982,0,0,0,613,8399,3825,2157,False,partial,66.66666666666666
2025-12-09/2025-12-15,UTTAR PRADESH,SHAHJAHANPUR,Emerging_Risk,88.33855778413118,accelerating_up,Demographic,Demographic (35%),236,7468,5344,108,126,2,623,6845,3329,2015,False,complete,100.0
2025-12-16/2025-12-22,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,87.32792145164018,stable,Demographic,Demographic (36%),206,4594,2965,205,1,0,397,4197,1999,966,False,complete,100.0
2025-12-23/2025-12-29,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,85.67560828488247,stable,Demographic,Demographic (35%),693,5873,3079,459,232,2,397,5476,1823,1256,False,complete,100.0
2025-12-30/2026-01-05,UTTAR PRADESH,SHAHJAHANPUR,Watchlist,63.10525997932008,accelerating_down,Enrolment,Enrolment (47%),343,0,0,167,163,13,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,UTTAR PRADESH,SHAMLI,Watchlist,64.99807907792999,insufficient_data,Demographic,Demographic (38%),0,16306,11260,0,0,0,1422,14884,8444,2816,True,partial,66.66666666666666
2025-04-01/2025-04-07,UTTAR PRADESH,SHAMLI,Critical,85.91943877403513,rising,Demographic,Demographic (36%),537,5884,15005,374,151,12,644,5240,11071,3934,True,complete,100.0
2025-04-29/2025-05-05,UTTAR PRADESH,SHAMLI,Watchlist,68.59964314012433,accelerating_down,Demographic,Demographic (45%),0,5990,11655,0,0,0,696,5294,7859,3796,False,partial,66.66666666666666
2025-05-27/2025-06-02,UTTAR PRADESH,SHAMLI,Stable,45.40860663790082,accelerating_down,Biometric,Biometric (46%),0,0,8595,0,0,0,0,0,4832,3763,False,partial,33.33333333333333
2025-07-01/2025-07-07,UTTAR PRADESH,SHAMLI,Watchlist,62.55517584998799,accelerating_up,Demographic,Demographic (48%),0,6456,11839,0,0,0,736,5720,6851,4988,False,partial,66.66666666666666
2025-08-26/2025-09-01,UTTAR PRADESH,SHAMLI,Stable,58.295927463878456,declining,Demographic,Demographic (38%),51,364,239,29,22,0,39,325,119,120,False,complete,100.0
2025-09-02/2025-09-08,UTTAR PRADESH,SHAMLI,Watchlist,73.56757064054952,accelerating_up,Enrolment,Enrolment (37%),634,2194,1920,398,232,4,270,1924,1047,873,False,complete,100.0
2025-09-09/2025-09-15,UTTAR PRADESH,SHAMLI,Watchlist,76.40232630082578,stable,Enrolment,Enrolment (34%),691,3239,2990,426,264,1,417,2822,2122,868,False,complete,100.0
2025-09-16/2025-09-22,UTTAR PRADESH,SHAMLI,Emerging_Risk,80.35847653475406,rising,Biometric,Biometric (36%),533,2457,3816,337,195,1,259,2198,2991,825,False,complete,100.0
2025-09-23/2025-09-29,UTTAR PRADESH,SHAMLI,Stable,59.67437618730604,accelerating_down,Enrolment,Enrolment (44%),355,0,0,211,144,0,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,UTTAR PRADESH,SHAMLI,Stable,48.71230454644356,declining,Demographic,Demographic (34%),2,0,0,1,1,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,UTTAR PRADESH,SHAMLI,Watchlist,64.90028842818153,accelerating_up,Enrolment,Enrolment (36%),90,203,1,62,28,0,10,193,0,1,False,complete,100.0
2025-10-14/2025-10-20,UTTAR PRADESH,SHAMLI,Emerging_Risk,81.35720772883994,accelerating_up,Enrolment,Enrolment (36%),679,2218,2636,447,229,3,266,1952,1753,883,False,complete,100.0
2025-10-21/2025-10-27,UTTAR PRADESH,SHAMLI,Watchlist,77.58380575252147,declining,Enrolment,Enrolment (37%),286,1670,2140,181,100,5,154,1516,1348,792,False,complete,100.0
2025-10-28/2025-11-03,UTTAR PRADESH,SHAMLI,Watchlist,77.44302223549622,stable,Enrolment,Enrolment (36%),740,2462,4064,478,257,5,203,2259,2650,1414,False,complete,100.0
2025-11-04/2025-11-10,UTTAR PRADESH,SHAMLI,Emerging_Risk,82.25010756185765,rising,Enrolment,Enrolment (36%),721,3440,3905,497,218,6,309,3131,2486,1419,False,complete,100.0
2025-11-11/2025-11-17,UTTAR PRADESH,SHAMLI,Critical,89.20862626447013,accelerating_up,Enrolment,Enrolment (34%),893,4652,5449,579,311,3,310,4342,3302,2147,True,complete,100.0
2025-11-18/2025-11-24,UTTAR PRADESH,SHAMLI,Critical,90.24967432640182,stable,Enrolment,Enrolment (35%),528,1983,1332,390,137,1,145,1838,784,548,False,complete,100.0
2025-11-25/2025-12-01,UTTAR PRADESH,SHAMLI,Watchlist,85.49019864682784,declining,Biometric,Biometric (35%),99,3940,2554,65,34,0,253,3687,1484,1070,False,complete,100.0
2025-12-02/2025-12-08,UTTAR PRADESH,SHAMLI,Watchlist,70.17455344687377,accelerating_down,Demographic,Demographic (40%),0,4896,3771,0,0,0,419,4477,1845,1926,False,partial,66.66666666666666
2025-12-09/2025-12-15,UTTAR PRADESH,SHAMLI,Emerging_Risk,80.16132334996416,accelerating_up,Enrolment,Enrolment (36%),288,3365,3415,198,90,0,281,3084,1679,1736,False,complete,100.0
2025-12-16/2025-12-22,UTTAR PRADESH,SHAMLI,Watchlist,82.18413896962451,stable,Enrolment,Enrolment (37%),337,2328,1853,336,1,0,242,2086,999,854,False,complete,100.0
2025-12-23/2025-12-29,UTTAR PRADESH,SHAMLI,Watchlist,75.58728196830417,accelerating_down,Enrolment,Enrolment (35%),555,3122,2119,403,150,2,350,2772,963,1156,False,complete,100.0
2025-12-30/2026-01-05,UTTAR PRADESH,SHAMLI,Watchlist,60.157695164801105,accelerating_down,Enrolment,Enrolment (44%),232,0,0,96,124,12,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,UTTAR PRADESH,SHRAVASTI,Watchlist,59.81283982056276,insufficient_data,Demographic,Demographic (44%),0,18191,5790,0,0,0,988,17203,3468,2322,True,partial,66.66666666666666
2025-04-01/2025-04-07,UTTAR PRADESH,SHRAVASTI,Stable,56.35919608135562,declining,Enrolment,Enrolment (50%),525,0,5652,207,307,11,0,0,3747,1905,False,partial,66.66666666666666
2025-04-29/2025-05-05,UTTAR PRADESH,SHRAVASTI,Stable,57.33680421019055,stable,Enrolment,Enrolment (54%),752,0,4074,279,445,28,0,0,2687,1387,False,partial,66.66666666666666
2025-05-27/2025-06-02,UTTAR PRADESH,SHRAVASTI,Watchlist,56.834486143352926,stable,Enrolment,Enrolment (55%),939,0,3596,326,564,49,0,0,2266,1330,True,partial,66.66666666666666
2025-07-01/2025-07-07,UTTAR PRADESH,SHRAVASTI,Watchlist,55.83845442546552,stable,Enrolment,Enrolment (52%),1596,0,6276,541,1006,49,0,0,4224,2052,True,partial,66.66666666666666
2025-08-26/2025-09-01,UTTAR PRADESH,SHRAVASTI,Stable,57.06325662196963,stable,Demographic,Demographic (46%),25,580,187,9,15,1,82,498,124,63,False,complete,100.0
2025-09-02/2025-09-08,UTTAR PRADESH,SHRAVASTI,Watchlist,66.42668841164891,accelerating_up,Demographic,Demographic (40%),403,3030,964,152,234,17,444,2586,644,320,False,complete,100.0
2025-09-09/2025-09-15,UTTAR PRADESH,SHRAVASTI,Watchlist,63.66512986809164,stable,Demographic,Demographic (39%),413,2975,1257,135,274,4,385,2590,861,396,False,complete,100.0
2025-09-16/2025-09-22,UTTAR PRADESH,SHRAVASTI,Stable,59.77157646833426,declining,Demographic,Demographic (36%),233,1746,1361,77,150,6,173,1573,1023,338,False,complete,100.0
2025-09-23/2025-09-29,UTTAR PRADESH,SHRAVASTI,Stable,50.3991124385097,accelerating_down,Enrolment,Enrolment (34%),142,0,0,37,100,5,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,UTTAR PRADESH,SHRAVASTI,Stable,58.16323953727419,accelerating_up,Enrolment,Enrolment (42%),4,0,0,1,2,1,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,UTTAR PRADESH,SHRAVASTI,Stable,46.5387541864237,accelerating_down,Demographic,Demographic (49%),39,189,0,16,21,2,11,178,0,0,False,partial,66.66666666666666
2025-10-14/2025-10-20,UTTAR PRADESH,SHRAVASTI,Watchlist,62.075424479148126,accelerating_up,Demographic,Demographic (36%),254,1656,1275,111,138,5,117,1539,871,404,False,complete,100.0
2025-10-21/2025-10-27,UTTAR PRADESH,SHRAVASTI,Stable,57.51023911375933,declining,Demographic,Demographic (37%),114,1212,669,35,74,5,105,1107,392,277,False,complete,100.0
2025-10-28/2025-11-03,UTTAR PRADESH,SHRAVASTI,Stable,50.97915310805975,accelerating_down,Enrolment,Enrolment (35%),246,1232,1147,72,167,7,87,1145,631,516,False,complete,100.0
2025-11-04/2025-11-10,UTTAR PRADESH,SHRAVASTI,Stable,53.944590450477946,stable,Demographic,Demographic (36%),206,1690,1136,73,122,11,125,1565,724,412,False,complete,100.0
2025-11-11/2025-11-17,UTTAR PRADESH,SHRAVASTI,Stable,58.96328625509574,accelerating_up,Demographic,Demographic (37%),245,1803,1634,78,156,11,111,1692,1075,559,False,complete,100.0
2025-11-18/2025-11-24,UTTAR PRADESH,SHRAVASTI,Stable,59.39220512147648,stable,Demographic,Demographic (42%),98,870,432,53,44,1,46,824,265,167,False,complete,100.0
2025-11-25/2025-12-01,UTTAR PRADESH,SHRAVASTI,Stable,58.878974463582765,stable,Demographic,Demographic (36%),37,1657,811,15,21,1,91,1566,517,294,False,complete,100.0
2025-12-02/2025-12-08,UTTAR PRADESH,SHRAVASTI,Stable,57.23407801495032,stable,Demographic,Demographic (39%),0,2714,1780,0,0,0,166,2548,891,889,False,partial,66.66666666666666
2025-12-09/2025-12-15,UTTAR PRADESH,SHRAVASTI,Watchlist,62.02890553373768,rising,Demographic,Demographic (39%),97,2648,1650,45,51,1,151,2497,819,831,False,complete,100.0
2025-12-16/2025-12-22,UTTAR PRADESH,SHRAVASTI,Stable,55.332319078537374,accelerating_down,Demographic,Demographic (43%),43,1787,755,42,1,0,106,1681,470,285,False,complete,100.0
2025-12-23/2025-12-29,UTTAR PRADESH,SHRAVASTI,Stable,57.95596323181104,stable,Demographic,Demographic (40%),271,2374,827,102,166,3,179,2195,369,458,False,complete,100.0
2025-12-30/2026-01-05,UTTAR PRADESH,SHRAVASTI,Stable,54.429408827151015,declining,Enrolment,Enrolment (39%),117,0,0,21,90,6,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,70.74343560203494,insufficient_data,Demographic,Demographic (40%),0,24205,13617,0,0,0,1820,22385,9129,4488,True,partial,66.66666666666666
2025-04-01/2025-04-07,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,69.53434239894328,stable,Enrolment,Enrolment (46%),1878,0,14779,804,1006,68,0,0,9970,4809,True,partial,66.66666666666666
2025-04-29/2025-05-05,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,66.29086659340132,declining,Enrolment,Enrolment (48%),1723,0,10014,603,1073,47,0,0,6050,3964,False,partial,66.66666666666666
2025-05-27/2025-06-02,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,64.38291067800324,stable,Enrolment,Enrolment (49%),1254,0,8478,343,887,24,0,0,3963,4515,False,partial,66.66666666666666
2025-07-01/2025-07-07,UTTAR PRADESH,SIDDHARTH NAGAR,Critical,69.12016386897628,rising,Enrolment,Enrolment (46%),3948,0,17697,1500,2308,140,0,0,10292,7405,True,partial,66.66666666666666
2025-08-26/2025-09-01,UTTAR PRADESH,SIDDHARTH NAGAR,Emerging_Risk,89.72762673186448,accelerating_up,Enrolment,Enrolment (36%),274,1572,504,90,175,9,313,1259,301,203,False,complete,100.0
2025-09-02/2025-09-08,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,87.94864024124281,stable,Enrolment,Enrolment (36%),1325,6127,2416,496,783,46,1277,4850,1456,960,False,complete,100.0
2025-09-09/2025-09-15,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,88.80654940278869,stable,Enrolment,Enrolment (35%),1326,6034,3805,498,795,33,1007,5027,2590,1215,False,complete,100.0
2025-09-16/2025-09-22,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,84.6560116978209,declining,Demographic,Demographic (35%),494,4264,3866,178,285,31,585,3679,2811,1055,False,complete,100.0
2025-09-23/2025-09-29,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,62.12805759177187,accelerating_down,Enrolment,Enrolment (46%),475,0,0,139,326,10,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,65.50014959594533,rising,Enrolment,Enrolment (49%),18,0,0,0,17,1,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,UTTAR PRADESH,SIDDHARTH NAGAR,Emerging_Risk,80.9461600801793,accelerating_up,Enrolment,Enrolment (36%),174,433,2,55,113,6,35,398,0,2,False,complete,100.0
2025-10-14/2025-10-20,UTTAR PRADESH,SIDDHARTH NAGAR,Emerging_Risk,88.1856919422982,rising,Enrolment,Enrolment (35%),923,3231,3262,258,643,22,374,2857,2045,1217,False,complete,100.0
2025-10-21/2025-10-27,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,86.72671429365876,stable,Enrolment,Enrolment (35%),380,3504,2450,108,259,13,349,3155,1423,1027,False,complete,100.0
2025-10-28/2025-11-03,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,85.31981065374684,stable,Demographic,Demographic (35%),835,5433,3825,232,585,18,519,4914,2120,1705,False,complete,100.0
2025-11-04/2025-11-10,UTTAR PRADESH,SIDDHARTH NAGAR,Emerging_Risk,88.59244209976188,rising,Enrolment,Enrolment (35%),979,5907,4241,313,640,26,514,5393,2746,1495,False,complete,100.0
2025-11-11/2025-11-17,UTTAR PRADESH,SIDDHARTH NAGAR,Critical,90.12679425650563,stable,Enrolment,Enrolment (35%),1144,4556,5067,317,796,31,357,4199,3347,1720,False,complete,100.0
2025-11-18/2025-11-24,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,88.07751099084089,stable,Enrolment,Enrolment (35%),496,1431,1466,211,278,7,74,1357,887,579,False,complete,100.0
2025-11-25/2025-12-01,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,89.8097873059808,stable,Biometric,Biometric (35%),115,5126,2948,49,64,2,350,4776,1964,984,False,complete,100.0
2025-12-02/2025-12-08,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,77.28955964152514,accelerating_down,Demographic,Demographic (40%),0,8130,5841,0,0,0,607,7523,3309,2532,False,partial,66.66666666666666
2025-12-09/2025-12-15,UTTAR PRADESH,SIDDHARTH NAGAR,Critical,90.02234251931628,accelerating_up,Demographic,Demographic (35%),328,7316,5041,118,208,2,588,6728,2666,2375,False,complete,100.0
2025-12-16/2025-12-22,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,86.2057155427811,declining,Demographic,Demographic (35%),213,4146,2656,209,4,0,417,3729,1556,1100,False,complete,100.0
2025-12-23/2025-12-29,UTTAR PRADESH,SIDDHARTH NAGAR,Critical,90.05231891690951,rising,Demographic,Demographic (35%),973,7143,3364,335,625,13,553,6590,1672,1692,False,complete,100.0
2025-12-30/2026-01-05,UTTAR PRADESH,SIDDHARTH NAGAR,Watchlist,64.51415888437317,accelerating_down,Enrolment,Enrolment (48%),440,0,0,84,340,16,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,UTTAR PRADESH,SITAPUR,Watchlist,81.73260125359924,insufficient_data,Biometric,Biometric (40%),0,55215,36875,0,0,0,2895,52320,28190,8685,True,partial,66.66666666666666
2025-04-01/2025-04-07,UTTAR PRADESH,SITAPUR,Watchlist,76.49923931482678,declining,Biometric,Biometric (42%),3068,0,41243,1928,1053,87,0,0,32178,9065,True,partial,66.66666666666666
2025-04-29/2025-05-05,UTTAR PRADESH,SITAPUR,Watchlist,74.9040424372188,stable,Biometric,Biometric (43%),1373,0,32945,802,540,31,0,0,26291,6654,False,partial,66.66666666666666
2025-05-27/2025-06-02,UTTAR PRADESH,SITAPUR,Watchlist,75.2978576743625,stable,Enrolment,Enrolment (43%),2580,0,23899,1152,1329,99,0,0,17951,5948,False,partial,66.66666666666666
2025-07-01/2025-07-07,UTTAR PRADESH,SITAPUR,Watchlist,75.20672312226006,stable,Enrolment,Enrolment (43%),8116,0,37047,4236,3712,168,0,0,28481,8566,True,partial,66.66666666666666
2025-08-26/2025-09-01,UTTAR PRADESH,SITAPUR,Critical,95.63095640255925,accelerating_up,Enrolment,Enrolment (34%),352,1560,952,122,222,8,205,1355,711,241,False,complete,100.0
2025-09-02/2025-09-08,UTTAR PRADESH,SITAPUR,Critical,96.90172825357025,stable,Enrolment,Enrolment (34%),2257,10257,5247,1109,1107,41,1301,8956,3752,1495,False,complete,100.0
2025-09-09/2025-09-15,UTTAR PRADESH,SITAPUR,Critical,97.05404366174177,stable,Enrolment,Enrolment (34%),2136,10358,8861,1039,1074,23,1357,9001,7233,1628,False,complete,100.0
2025-09-16/2025-09-22,UTTAR PRADESH,SITAPUR,Critical,97.09588728993579,stable,Demographic,Demographic (34%),1121,8439,10459,604,498,19,899,7540,9061,1398,False,complete,100.0
2025-09-23/2025-09-29,UTTAR PRADESH,SITAPUR,Watchlist,64.80796494133028,accelerating_down,Enrolment,Enrolment (48%),682,0,0,291,380,11,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,UTTAR PRADESH,SITAPUR,Stable,58.16323953727419,declining,Enrolment,Enrolment (42%),4,0,0,1,3,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,UTTAR PRADESH,SITAPUR,Emerging_Risk,87.08379357129768,accelerating_up,Demographic,Demographic (37%),210,823,3,120,88,2,39,784,2,1,False,complete,100.0
